Fecha,Radiacion_Solar_Global_kWh_m2,Radiacion_Cielo_Despejado_kWh_m2,Radiacion_Directa_Normal_kWh_m2,Radiacion_Difusa_kWh_m2,Temperatura_Media_C,Temperatura_Maxima_C,Temperatura_Minima_C,Velocidad_Viento_m_s,Direccion_Viento_grados,Precipitacion_mm,Humedad_Relativa_pct,Nubosidad_pct
2024-11-29,2.1055,2.5054,2.3299,1.3606,8.75,15.17,3.68,1.04,146.5,0.0,79.69,47.99
2024-11-30,2.4648,2.5109,4.6176,0.8203,10.06,16.23,4.63,1.18,83.7,0.0,80.38,16.32
2024-12-01,1.7772,2.3671,0.9948,1.3994,9.85,16.15,5.36,1.22,22.8,0.01,83.13,78.48
2024-12-02,1.5302,2.2846,1.206,1.111,10.57,16.29,6.2,1.43,247.6,0.8,78.11,72.85
2024-12-03,2.1442,2.52,3.1517,0.9571,8.48,14.54,4.19,2.42,317.3,1.18,86.93,49.13
2024-12-04,2.6561,2.7154,6.3149,0.4882,7.48,14.02,3.58,3.8,348.2,0.51,82.91,40.06
2024-12-05,2.3093,2.6542,3.0238,1.4222,7.94,15.75,2.01,2.06,341.7,0.0,73.55,91.69
2024-12-06,2.2546,2.5193,4.7222,1.0478,9.74,17.11,5.27,2.22,327.3,0.0,86.3,69.3
2024-12-07,2.4545,2.6256,5.249,0.7145,7.53,13.88,2.35,5.35,326.9,0.05,80.74,29.07
2024-12-08,2.1458,2.6743,4.9162,0.6732,3.51,8.71,0.41,6.35,334.1,0.02,77.03,31.28
2024-12-09,2.1002,2.5529,4.2036,0.7195,2.78,8.15,-0.24,4.86,331.4,0.09,85.23,44.24
2024-12-10,2.2157,2.5675,5.1456,0.5472,2.38,8.95,-1.62,3.28,352.2,0.0,82.79,41.02
2024-12-11,1.6483,2.4547,0.7322,1.3502,2.17,7.66,-2.24,2.48,73.7,0.04,81.22,92.87
2024-12-12,2.1319,2.5212,4.3598,0.7152,3.44,9.44,-0.89,2.49,87.2,0.07,82.78,60.49
2024-12-13,1.2197,2.4559,0.5273,0.99,3.96,8.32,1.86,2.47,206.1,1.24,88.45,85.83
2024-12-14,2.0786,2.5358,3.8174,0.9362,2.81,9.28,-1.32,2.23,2.3,0.0,81.72,34.26
2024-12-15,2.4864,2.5541,6.049,0.5218,2.39,10.35,-2.23,3.67,22.4,0.0,85.58,5.85
2024-12-16,2.5661,2.6575,6.3468,0.5568,2.82,10.3,-1.24,3.07,98.2,0.0,82.2,32.3
2024-12-17,2.1286,2.3866,3.3233,1.1323,3.49,9.02,-0.93,1.28,97.9,0.0,85.8,72.92
2024-12-18,2.0071,2.2874,2.2114,1.387,5.37,11.26,1.96,1.6,214.3,0.0,80.54,63.96
2024-12-19,1.6889,2.4696,2.6738,0.9307,6.61,14.06,0.86,4.31,287.0,1.49,90.73,62.45
2024-12-20,2.5378,2.6376,6.3943,0.5402,2.56,9.73,-1.65,3.98,5.4,0.02,85.72,5.82
2024-12-21,2.5754,2.5778,6.9962,0.365,2.69,11.6,-2.89,3.44,7.4,0.0,85.1,0.69
2024-12-22,2.4204,2.5536,5.3477,0.6533,4.63,13.11,-0.04,3.63,339.3,0.0,87.9,34.43
2024-12-23,2.4242,2.6009,5.9448,0.5822,4.53,10.18,1.13,6.23,6.7,0.0,80.47,24.48
2024-12-24,2.4689,2.4727,5.9616,0.493,6.07,14.11,1.02,4.72,25.3,0.0,88.79,1.29
2024-12-25,2.5294,2.5466,6.5518,0.4085,8.06,14.96,4.51,2.85,53.4,0.0,83.18,4.55
2024-12-26,2.4866,2.5025,5.9738,0.5011,7.27,13.77,3.27,1.39,71.6,0.0,76.8,1.12
2024-12-27,2.1286,2.514,5.106,0.5242,5.38,10.84,1.54,2.29,105.8,0.0,89.36,30.79
2024-12-28,2.6083,2.6172,6.498,0.4718,4.06,10.09,0.6,1.58,48.3,0.0,80.29,7.66
2024-12-29,2.6352,2.6707,7.0274,0.3761,3.66,10.71,-1.56,2.04,53.8,0.0,70.27,2.18
2024-12-30,2.6006,2.6616,6.8354,0.4051,2.84,9.37,-1.46,1.91,78.7,0.0,85.2,3.01
2024-12-31,2.6174,2.6398,6.7459,0.3967,3.51,10.35,-1.05,2.01,60.6,0.0,76.35,1.67
